url;threatType;platformType;threatEntryType
yoursystemsforvideoandaudioupdate.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
7026-wetch.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnewfreeforallupdatesystems.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
plenteouswin.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
windowslog0x001error.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebigandsyavleupgrading2now.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
gropenyourheart.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfect-centerfornewsoftwarepcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
adsl-pool.sx.cn;MALWARE;ANY_PLATFORM;URL
newsandtechadvicesset4video.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdate.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
iiurfsurroyals.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dispoatempnow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupdate.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
fjlwxgcalases.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hxzoo.com;MALWARE;ANY_PLATFORM;URL
npfxigigunpowder.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cuomi.com;MALWARE;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrade.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
noteupgradesystemfree4systemsmacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
flashgamedev.ru;MALWARE;ANY_PLATFORM;URL
gw4w.com;MALWARE;ANY_PLATFORM;URL
soft-centresyspcandmacalike.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softfor-fastandsafeultimateupgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softfor-fastandsafeultimateupgrades.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
cooperley.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
docallforpchelp.men;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
1909.tv;MALWARE;ANY_PLATFORM;URL
thebiggerandstableupdating.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstableupdating.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
qogm.cn;MALWARE;ANY_PLATFORM;URL
ultimatesetnewfreeforeversys.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrading.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
systemerror449.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ipmsg.org.cn;MALWARE;ANY_PLATFORM;URL
soulabsolutehuman.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
countertkt.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yourultimateupdater4now.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qiangliroot.com;MALWARE;ANY_PLATFORM;URL
theperfect-center4nowsoftpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
awardingzen.racing;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gift-today27.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrade.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgradenow.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrading.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrading.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getupdatefree4systemsmacandpc.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systems4upgradesforfree.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupgrade.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ttevolassisthelp.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theproxypirate.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
365fdy.com;MALWARE;ANY_PLATFORM;URL
44eeff.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theperfectsoftsystems-forvideopcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
apanmovies.wapka.me;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystems.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdatesystems.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
howgetnewupdatesandinstallsalwayssafe.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
winwebsoft.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softfor-fastandsafeultimateupgrades.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
whyadcashlikethis.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
howgetnewupdatesandinstallsalways.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
avxojb.com;MALWARE;ANY_PLATFORM;URL
xunleiwp.com;MALWARE;ANY_PLATFORM;URL
thebigandsafe4upgrades.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
7qvcd.com;MALWARE;ANY_PLATFORM;URL
thesafestandultimatecodeforuyou.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hdmobilemovies.org;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
w42dll.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thefinalsystemsformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4updatesysforpcandmac.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
techeshelps.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafest-content4download.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newalwayspreparedformacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetreadysystems2updatenow.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
59pic.com;MALWARE;ANY_PLATFORM;URL
theperfectserver4videoandaudiopcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrading.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrading.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thefinalsystemsformacandpc.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
readyupdatepreparedforfreesystems.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
finishedupdatefreeforsystemsmacandpc.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourultimateupdater4new.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hiongbachelorparty.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
fastenersbhyhw.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestupdating.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
avmtm.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bestavaliableinsthatyouwillfoundtoday.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dolcanyourunit.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
readyupdatepreparedforfreesystems.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestmediaupdating.download;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebigandsafe2upgrades.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrades.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
xiazaidown.com;MALWARE;ANY_PLATFORM;URL
xavdz.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
theperfectsoft-centresystemsoldest.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectforeversystems-pcandmacalike.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectforeversystems-pcandmacalike.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
bbbb8.info;MALWARE;ANY_PLATFORM;URL
memexie.com;MALWARE;ANY_PLATFORM;URL
prepareforbiggestupdate.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
tunetunehome.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
meizyw.com;MALWARE;ANY_PLATFORM;URL
zf139.com;MALWARE;ANY_PLATFORM;URL
thebigandsyavleupgradingnow.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsystems-macandpcalike.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowgotsoftfreeforsystemssetpcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.pro;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
9qxx.com;MALWARE;ANY_PLATFORM;URL
thebigandsyavleupgradesnow.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
wjfck.com;MALWARE;ANY_PLATFORM;URL
theperfect-systems4updatesforfree.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimatesoftsystem.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
pf11.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
rondellflammelin.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yourbiggestandbestupdatingsoft.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
systemheadingnow.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgradingnow.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreepcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
jbisbee.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrading.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandsafestandfastmediasoft2upgrading.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfectyearindleague.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdate.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystemforbigupdate.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdate.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdating.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
strawpark.date;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sustainingprizes.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qbiquge.com;MALWARE;ANY_PLATFORM;URL
ultrainfotechsolutions.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdate.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dsconsulting.com.cn;MALWARE;ANY_PLATFORM;URL
digiweareyoung.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfect-center4newsoftwarepcandmac.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livesupdradesfreeforsyspcandmacalike.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfect-center4newsoftwarepcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
z7dy.com;MALWARE;ANY_PLATFORM;URL
theperfectsoftsystems-forvideopcandmacs.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
wholebuffetawards.faith;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupgrade.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
freefani.us;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
5w7w.com;MALWARE;ANY_PLATFORM;URL
cedrondellflamme.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
foxfaucet.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
kongbutu.net;MALWARE;ANY_PLATFORM;URL
nowinstallupgradefreeforsystemssetpcandmac.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
soft-centresyspcandmacalikes.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
1stdy.com;MALWARE;ANY_PLATFORM;URL
shengyan.org;MALWARE;ANY_PLATFORM;URL
perfectforeversystems-pcandmacalike.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectforeversystems-pcandmacalike.bid;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfect-codeforfreedeveloped4u.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
brimors.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
bestavaliableinsthatyouwillfoundtoday.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowchecksysforpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastestupdatethereis.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgradenow.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgradenow.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ultimatesetnowfreeforeversys.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsyavleupgradenow.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourmedia4safeupdates.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getallyouneedforeveryonetohaveitamazing.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastand-safeultimateupgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
serondellflamme.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
dosespy.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
pccode.net;MALWARE;ANY_PLATFORM;URL
newalwaysfreeforsystemspcandmac.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
brandsurveyscenter.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupgrade.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
btarena.org;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
100public.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ganhuo147.com;MALWARE;ANY_PLATFORM;URL
neigoo.com;MALWARE;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdates.info;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
thesafest-content4downloads.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnowfreeforeversys.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
rosi365.com;MALWARE;ANY_PLATFORM;URL
rosi365.com;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
bestavaliableisntallstodayyoucangetfree.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hangonwinner.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
noteupgradesystemfree4systemsmacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-centerfornowsoftpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastestupdatethereis.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
suplementary.review;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
9zuowen.com;MALWARE;ANY_PLATFORM;URL
ultimatesetsoft4systems2upgradeapp.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafest-softcenter4u.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
docallforpchelp.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdatingnew.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdatingnew.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
prepareforbiggestupdating.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
microsoftfix.ru;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
jds007.com;MALWARE;ANY_PLATFORM;URL
rediange.com;MALWARE;ANY_PLATFORM;URL
getthesum.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yoursafemedia4upgrades.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
sephiresoftsol.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
vokalchef.com;MALWARE;ANY_PLATFORM;URL
theultimatevideoandaudiomediaupgrade.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
f3322.org;MALWARE;ANY_PLATFORM;URL
xunleikuaichuan.com;MALWARE;ANY_PLATFORM;URL
nowupfree4systemsmacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dydab.com;MALWARE;ANY_PLATFORM;URL
learn2upgradefreeforpcandmacalike.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
xuhot.com;MALWARE;ANY_PLATFORM;URL
vyuhuadbbmarram.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2288sou.com;MALWARE;ANY_PLATFORM;URL
newsandtechadviceset4video.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
2efu.com;MALWARE;ANY_PLATFORM;URL
qqcyl123.com;MALWARE;ANY_PLATFORM;URL
prepareforbiggestupdate.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
extensionsarefunalwayssafe.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
gamesforandroidnow.com.br;MALWARE;ANY_PLATFORM;URL
zzse.net;MALWARE;ANY_PLATFORM;URL
yourultimateupdater4now.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
51huanche.com;MALWARE;ANY_PLATFORM;URL
revolutionaty.cricket;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cartoonpartytech.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafestandultimatesoftsystem.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
asxv.com;MALWARE;ANY_PLATFORM;URL
gamerspace.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
mabeautiful.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectforeversystems-pcandmacalike.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectforeversystems-pcandmacalike.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
instantwinner520.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
methodpreponderance.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
system-issue-no50018-system.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
56uxi.com;MALWARE;ANY_PLATFORM;URL
theperfect-systems4updatesforfree.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesafeandfreeupdateoperatingsystem.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
update2newsysforpcandmac.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
livesupdatesfreeforsyspcandmacalike.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
manhua8.net;MALWARE;ANY_PLATFORM;URL
yoursafemedia4upgrading.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandbetterupdatingnew.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
zhaojianzhu.com;MALWARE;ANY_PLATFORM;URL
mistar8.com;MALWARE;ANY_PLATFORM;URL
perfect-codeforfreedevelopedforyou.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hubpagemediapro.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdating.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimateupdating.club;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
com-msoft329.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsystems-macandpcalike.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newalwaysfreeforsystemspcandmac.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
whenupdatesysformacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
app73.cn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
soft-centre4systemspcandmacalikes.bid;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ultimatesetnowfreeforeversys.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
triumphantaward.party;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
com-msoft326.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
hehuange.com;MALWARE;ANY_PLATFORM;URL
thebigandsyavleupgrading2now.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
cantfeelmyfacetal.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
ifabao.com;MALWARE;ANY_PLATFORM;URL
clubflash.ru;MALWARE;ANY_PLATFORM;URL
thesafestandultimatesoftsystem.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ttevolassistrelief.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
makeyoufeelmylovify.gdn;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
yourmedia4safeupdating.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectcodeforfreeupgrades.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
soft-centresyspcandmacalikes.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
taenqpracketeers.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
washrake.review;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2update.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebiggerandstable2update.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
perfectcodeforfreedeveloped4you.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
perfectyearindclubhouse.xyz;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
wwejds.com;MALWARE;ANY_PLATFORM;URL
rattlyueian.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
1000phone.net;MALWARE;ANY_PLATFORM;URL
gift-today99.online;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
reydelcomix.com;MALWARE;ANY_PLATFORM;URL
vogwebtech.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
letterlanguage.faith;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
yourbiggestultimateupgrading.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
upgrade4lifesysformacandpc.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrade.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newupgradesystemreadyformacandpc.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
generatesss.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe2upgrades.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
364dy.com;MALWARE;ANY_PLATFORM;URL
datianxia.net;MALWARE;ANY_PLATFORM;URL
yoursafemedia4upgrades.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
maoshanhouyi.cc;MALWARE;ANY_PLATFORM;URL
yourultimateupdaterfornow.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
barcelona-football-sucks.com;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
funnymantraonline.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
nowfree4systemmacandpc.top;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
totalawards.men;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
canyourunitwit.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
xxmpic.com;MALWARE;ANY_PLATFORM;URL
readynewsoftfree4pcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theultimatesystems-forvideoupdates.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
ready4updatesysforpcandmac.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
critical-error-1030.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
prepareforbiggestupdate.top;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
getallyouneedforeveryonetohaveitawesome.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimate-upgrades.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
softforfastandsafeultimate-upgrades.win;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
softupdatefree4systemsmacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
dbdzlimascara.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectserverforvideoandaudiopcandmac.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thesoft-center4everyone.download;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
newsandtechadvicesset4.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfect-systems4updatesforfree.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
noteupgradesysformacandpc.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
adoring-winner.accountant;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
jutuit.com;MALWARE;ANY_PLATFORM;URL
imxigua.com;MALWARE;ANY_PLATFORM;URL
shulihua.net;MALWARE;ANY_PLATFORM;URL
lu1919.com;MALWARE;ANY_PLATFORM;URL
thebigandsyavleupgradenow.pro;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
theperfectsystems-macandpcalike.info;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
qiqi6688.com;MALWARE;ANY_PLATFORM;URL
thebigandsafe4upgrades.pw;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebigandsafe4upgrades.pw;UNWANTED_SOFTWARE;ANY_PLATFORM;URL
winning-novel.racing;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
rightcomputermart.club;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
thebestandfastestupdatethereis.win;SOCIAL_ENGINEERING;ANY_PLATFORM;URL
